Time_x,Tin_AHT10,RHin_AHT10,Time_rounded,Time_y,Tin_HMP,RHin_HMP,Tin_Error,RHin_Error
2025-10-25 03:29:01,26.140743571924947,79.99165392633773,2025-10-25 03:29:00,2025-10-25 03:29:00,26.2,79.9,0.05925642807505227,-0.0916539263377274
2025-10-25 03:30:01,26.120743571924947,80.00165392633774,2025-10-25 03:30:00,2025-10-25 03:30:00,26.2,79.9,0.07925642807505184,-0.10165392633773251
2025-10-25 03:31:01,26.110743571924946,80.08165392633774,2025-10-25 03:31:00,2025-10-25 03:31:00,26.2,79.9,0.0892564280750534,-0.1816539263377308
2025-10-25 03:32:01,26.120743571924947,80.31165392633774,2025-10-25 03:32:00,2025-10-25 03:32:00,26.2,79.9,0.07925642807505184,-0.4116539263377348
2025-10-25 03:33:01,26.120743571924947,80.09165392633774,2025-10-25 03:33:00,2025-10-25 03:33:00,26.2,79.9,0.07925642807505184,-0.19165392633773592
2025-10-25 03:34:01,26.120743571924947,79.94165392633774,2025-10-25 03:34:00,2025-10-25 03:34:00,26.2,79.9,0.07925642807505184,-0.04165392633773024
2025-10-25 03:35:01,26.110743571924946,80.01165392633774,2025-10-25 03:35:00,2025-10-25 03:35:00,26.2,79.9,0.0892564280750534,-0.11165392633773763
2025-10-25 03:36:02,26.090743571924946,80.19165392633774,2025-10-25 03:36:00,2025-10-25 03:36:00,26.2,80.1,0.10925642807505298,-0.09165392633774161
2025-10-25 03:37:01,26.080743571924945,80.34165392633774,2025-10-25 03:37:00,2025-10-25 03:37:00,26.2,80.0,0.11925642807505454,-0.3416539263377416
2025-10-25 03:38:01,26.080743571924945,80.18165392633773,2025-10-25 03:38:00,2025-10-25 03:38:00,26.2,79.9,0.11925642807505454,-0.2816539263377251
2025-10-25 03:39:02,26.100743571924948,80.23165392633774,2025-10-25 03:39:00,2025-10-25 03:39:00,26.2,80.0,0.09925642807505142,-0.23165392633774218
2025-10-25 03:40:01,26.120743571924947,80.17165392633774,2025-10-25 03:40:00,2025-10-25 03:40:00,26.2,80.0,0.07925642807505184,-0.1716539263377399
2025-10-25 03:41:01,26.130743571924945,80.23165392633774,2025-10-25 03:41:00,2025-10-25 03:41:00,26.2,80.1,0.06925642807505383,-0.13165392633774786
2025-10-25 03:42:02,26.120743571924947,80.12165392633774,2025-10-25 03:42:00,2025-10-25 03:42:00,26.2,80.1,0.07925642807505184,-0.02165392633774843
2025-10-25 03:43:01,26.120743571924947,80.05165392633774,2025-10-25 03:43:00,2025-10-25 03:43:00,26.2,80.1,0.07925642807505184,0.04834607366225896
2025-10-25 03:44:01,26.110743571924946,80.09165392633774,2025-10-25 03:44:00,2025-10-25 03:44:00,26.2,80.0,0.0892564280750534,-0.09165392633774161
2025-10-25 03:45:02,26.090743571924946,80.22165392633774,2025-10-25 03:45:00,2025-10-25 03:45:00,26.2,80.0,0.10925642807505298,-0.22165392633773706
2025-10-25 03:46:01,26.120743571924947,80.36165392633774,2025-10-25 03:46:00,2025-10-25 03:46:00,26.2,80.0,0.07925642807505184,-0.36165392633773763
2025-10-25 03:47:01,26.080743571924945,80.30165392633774,2025-10-25 03:47:00,2025-10-25 03:47:00,26.2,80.0,0.11925642807505454,-0.30165392633773536
2025-10-25 03:48:02,26.090743571924946,80.20165392633774,2025-10-25 03:48:00,2025-10-25 03:48:00,26.2,80.0,0.10925642807505298,-0.20165392633774104
2025-10-25 03:49:01,26.090743571924946,80.20165392633774,2025-10-25 03:49:00,2025-10-25 03:49:00,26.2,80.0,0.10925642807505298,-0.20165392633774104
2025-10-25 03:50:01,26.090743571924946,80.34165392633774,2025-10-25 03:50:00,2025-10-25 03:50:00,26.2,80.1,0.10925642807505298,-0.2416539263377473
2025-10-25 03:51:02,26.080743571924945,80.30165392633774,2025-10-25 03:51:00,2025-10-25 03:51:00,26.1,80.1,0.019256428075056675,-0.20165392633774104
2025-10-25 03:52:01,26.070743571924947,80.47165392633774,2025-10-25 03:52:00,2025-10-25 03:52:00,26.2,80.1,0.12925642807505255,-0.37165392633774275
2025-10-25 03:53:01,26.090743571924946,80.26165392633774,2025-10-25 03:53:00,2025-10-25 03:53:00,26.1,80.1,0.009256428075055112,-0.161653926337749
2025-10-25 03:54:02,26.100743571924948,80.33165392633774,2025-10-25 03:54:00,2025-10-25 03:54:00,26.1,80.1,-0.0007435719249464512,-0.23165392633774218
2025-10-25 03:55:01,26.110743571924946,80.18165392633773,2025-10-25 03:55:00,2025-10-25 03:55:00,26.1,80.1,-0.010743571924944462,-0.0816539263377365
2025-10-25 03:56:01,26.110743571924946,80.24165392633773,2025-10-25 03:56:00,2025-10-25 03:56:00,26.1,80.1,-0.010743571924944462,-0.14165392633773877
2025-10-25 03:57:02,26.100743571924948,80.32165392633773,2025-10-25 03:57:00,2025-10-25 03:57:00,26.2,80.2,0.09925642807505142,-0.12165392633772854
2025-10-25 03:58:01,26.120743571924947,80.20165392633774,2025-10-25 03:58:00,2025-10-25 03:58:00,26.2,80.2,0.07925642807505184,-0.0016539263377381985
2025-10-25 03:59:01,26.150743571924945,80.25165392633774,2025-10-25 03:59:00,2025-10-25 03:59:00,26.2,80.2,0.04925642807505426,-0.051653926337735356
2025-10-25 04:00:02,26.150743571924945,80.22165392633774,2025-10-25 04:00:00,2025-10-25 04:00:00,26.2,80.1,0.04925642807505426,-0.12165392633774275
2025-10-25 04:01:01,26.150743571924945,80.04165392633773,2025-10-25 04:01:00,2025-10-25 04:01:00,26.2,80.1,0.04925642807505426,0.058346073662264075
2025-10-25 04:02:01,26.140743571924947,80.11165392633774,2025-10-25 04:02:00,2025-10-25 04:02:00,26.2,80.1,0.05925642807505227,-0.011653926337743314
2025-10-25 04:03:02,26.130743571924945,80.21165392633773,2025-10-25 04:03:00,2025-10-25 04:03:00,26.2,80.1,0.06925642807505383,-0.11165392633773763
2025-10-25 04:04:01,26.140743571924947,80.27165392633773,2025-10-25 04:04:00,2025-10-25 04:04:00,26.2,80.2,0.05925642807505227,-0.07165392633773138
2025-10-25 04:05:01,26.140743571924947,80.22165392633774,2025-10-25 04:05:00,2025-10-25 04:05:00,26.2,80.2,0.05925642807505227,-0.02165392633773422
2025-10-25 04:06:02,26.160743571924947,80.03165392633774,2025-10-25 04:06:00,2025-10-25 04:06:00,26.2,80.0,0.039256428075052696,-0.031653926337739335
2025-10-25 04:07:01,26.170743571924945,80.10165392633773,2025-10-25 04:07:00,2025-10-25 04:07:00,26.2,80.1,0.029256428075054686,-0.0016539263377381985
2025-10-25 04:08:01,26.180743571924946,80.04165392633773,2025-10-25 04:08:00,2025-10-25 04:08:00,26.2,80.1,0.019256428075053122,0.058346073662264075
2025-10-25 04:09:02,26.160743571924947,80.15165392633774,2025-10-25 04:09:00,2025-10-25 04:09:00,26.2,80.2,0.039256428075052696,0.04834607366225896
2025-10-25 04:10:01,26.150743571924945,80.22165392633774,2025-10-25 04:10:00,2025-10-25 04:10:00,26.2,80.1,0.04925642807505426,-0.12165392633774275
2025-10-25 04:11:01,26.110743571924946,80.37165392633774,2025-10-25 04:11:00,2025-10-25 04:11:00,26.2,80.1,0.0892564280750534,-0.27165392633774843
2025-10-25 04:12:02,26.130743571924945,80.18165392633773,2025-10-25 04:12:00,2025-10-25 04:12:00,26.2,80.1,0.06925642807505383,-0.0816539263377365
2025-10-25 04:13:01,26.150743571924945,80.19165392633774,2025-10-25 04:13:00,2025-10-25 04:13:00,26.2,80.1,0.04925642807505426,-0.09165392633774161
2025-10-25 04:14:01,26.150743571924945,80.21165392633773,2025-10-25 04:14:00,2025-10-25 04:14:00,26.2,80.1,0.04925642807505426,-0.11165392633773763
2025-10-25 04:15:02,26.150743571924945,79.93165392633773,2025-10-25 04:15:00,2025-10-25 04:15:00,26.2,80.0,0.04925642807505426,0.06834607366226919
2025-10-25 04:16:01,26.150743571924945,80.06165392633774,2025-10-25 04:16:00,2025-10-25 04:16:00,26.2,80.0,0.04925642807505426,-0.06165392633774047
2025-10-25 04:17:01,26.120743571924947,80.22165392633774,2025-10-25 04:17:00,2025-10-25 04:17:00,26.2,80.0,0.07925642807505184,-0.22165392633773706
2025-10-25 04:18:02,26.110743571924946,80.14165392633774,2025-10-25 04:18:00,2025-10-25 04:18:00,26.2,80.0,0.0892564280750534,-0.14165392633773877
2025-10-25 04:19:01,26.130743571924945,80.04165392633773,2025-10-25 04:19:00,2025-10-25 04:19:00,26.2,80.0,0.06925642807505383,-0.04165392633773024
2025-10-25 04:20:01,26.100743571924948,80.21165392633773,2025-10-25 04:20:00,2025-10-25 04:20:00,26.2,80.1,0.09925642807505142,-0.11165392633773763
2025-10-25 04:21:02,26.110743571924946,80.25165392633774,2025-10-25 04:21:00,2025-10-25 04:21:00,26.2,80.1,0.0892564280750534,-0.15165392633774388
2025-10-25 04:22:01,26.130743571924945,80.31165392633774,2025-10-25 04:22:00,2025-10-25 04:22:00,26.1,80.1,-0.030743571924944035,-0.21165392633774616
2025-10-25 04:23:01,26.120743571924947,80.29165392633773,2025-10-25 04:23:00,2025-10-25 04:23:00,26.1,80.2,-0.020743571924946025,-0.0916539263377274
2025-10-25 04:24:02,26.130743571924945,80.30165392633774,2025-10-25 04:24:00,2025-10-25 04:24:00,26.1,80.2,-0.030743571924944035,-0.10165392633773251
2025-10-25 04:25:01,26.140743571924947,80.21165392633773,2025-10-25 04:25:00,2025-10-25 04:25:00,26.1,80.2,-0.0407435719249456,-0.011653926337729104
2025-10-25 04:26:01,26.170743571924945,80.00165392633774,2025-10-25 04:26:00,2025-10-25 04:26:00,26.2,80.1,0.029256428075054686,0.09834607366225612
2025-10-25 04:27:02,26.150743571924945,79.96165392633773,2025-10-25 04:27:00,2025-10-25 04:27:00,26.2,80.0,0.04925642807505426,0.038346073662268054
2025-10-25 04:28:01,26.150743571924945,79.87165392633774,2025-10-25 04:28:00,2025-10-25 04:28:00,26.2,79.9,0.04925642807505426,0.02834607366226294
2025-10-25 04:29:01,26.160743571924947,80.02165392633773,2025-10-25 04:29:00,2025-10-25 04:29:00,26.2,79.9,0.039256428075052696,-0.12165392633772854
2025-10-25 04:30:02,26.150743571924945,80.00165392633774,2025-10-25 04:30:00,2025-10-25 04:30:00,26.2,79.9,0.04925642807505426,-0.10165392633773251
2025-10-25 04:31:01,26.150743571924945,79.92165392633774,2025-10-25 04:31:00,2025-10-25 04:31:00,26.2,80.0,0.04925642807505426,0.0783460736622601
2025-10-25 04:32:01,26.190743571924948,79.87165392633774,2025-10-25 04:32:00,2025-10-25 04:32:00,26.2,79.9,0.00925642807505156,0.02834607366226294
2025-10-25 04:33:02,26.210743571924947,79.79165392633773,2025-10-25 04:33:00,2025-10-25 04:33:00,26.2,79.9,-0.010743571924948014,0.10834607366227544
2025-10-25 04:34:01,26.220743571924945,79.67165392633774,2025-10-25 04:34:00,2025-10-25 04:34:00,26.2,79.9,-0.020743571924946025,0.22834607366226578
2025-10-25 04:35:01,26.200743571924946,79.67165392633774,2025-10-25 04:35:00,2025-10-25 04:35:00,26.2,79.9,-0.0007435719249464512,0.22834607366226578
2025-10-25 04:36:02,26.220743571924945,79.71165392633773,2025-10-25 04:36:00,2025-10-25 04:36:00,26.2,79.9,-0.020743571924946025,0.18834607366227374
2025-10-25 04:37:01,26.200743571924946,79.74165392633773,2025-10-25 04:37:00,2025-10-25 04:37:00,26.2,79.9,-0.0007435719249464512,0.1583460736622726
2025-10-25 04:38:01,26.200743571924946,79.82165392633773,2025-10-25 04:38:00,2025-10-25 04:38:00,26.2,79.9,-0.0007435719249464512,0.07834607366227431
2025-10-25 04:39:02,26.200743571924946,79.84165392633774,2025-10-25 04:39:00,2025-10-25 04:39:00,26.2,80.0,-0.0007435719249464512,0.1583460736622584
2025-10-25 04:40:01,26.200743571924946,79.96165392633773,2025-10-25 04:40:00,2025-10-25 04:40:00,26.2,79.9,-0.0007435719249464512,-0.06165392633772626
2025-10-25 04:41:01,26.180743571924946,79.83165392633774,2025-10-25 04:41:00,2025-10-25 04:41:00,26.2,79.9,0.019256428075053122,0.06834607366226919
2025-10-25 04:42:02,26.180743571924946,79.97165392633774,2025-10-25 04:42:00,2025-10-25 04:42:00,26.2,79.9,0.019256428075053122,-0.07165392633773138
2025-10-25 04:43:01,26.170743571924945,79.86165392633774,2025-10-25 04:43:00,2025-10-25 04:43:00,26.2,80.0,0.029256428075054686,0.13834607366226237
2025-10-25 04:44:01,26.170743571924945,80.01165392633774,2025-10-25 04:44:00,2025-10-25 04:44:00,26.2,79.9,0.029256428075054686,-0.11165392633773763
2025-10-25 04:45:02,26.130743571924945,80.07165392633773,2025-10-25 04:45:00,2025-10-25 04:45:00,26.2,80.0,0.06925642807505383,-0.07165392633773138
2025-10-25 04:46:01,26.140743571924947,80.15165392633774,2025-10-25 04:46:00,2025-10-25 04:46:00,26.2,80.1,0.05925642807505227,-0.05165392633774957
2025-10-25 04:47:01,26.130743571924945,80.19165392633774,2025-10-25 04:47:00,2025-10-25 04:47:00,26.1,80.1,-0.030743571924944035,-0.09165392633774161
2025-10-25 04:48:02,26.140743571924947,80.13165392633773,2025-10-25 04:48:00,2025-10-25 04:48:00,26.1,80.0,-0.0407435719249456,-0.13165392633773365
2025-10-25 04:49:01,26.160743571924947,80.04165392633773,2025-10-25 04:49:00,2025-10-25 04:49:00,26.1,80.1,-0.06074357192494517,0.058346073662264075
2025-10-25 04:50:01,26.150743571924945,80.17165392633774,2025-10-25 04:50:00,2025-10-25 04:50:00,26.2,80.1,0.04925642807505426,-0.07165392633774559
2025-10-25 04:51:01,26.160743571924947,79.88165392633773,2025-10-25 04:51:00,2025-10-25 04:51:00,26.2,80.0,0.039256428075052696,0.11834607366226635
2025-10-25 04:52:01,26.150743571924945,79.92165392633774,2025-10-25 04:52:00,2025-10-25 04:52:00,26.2,80.0,0.04925642807505426,0.0783460736622601
2025-10-25 04:53:01,26.170743571924945,79.98165392633774,2025-10-25 04:53:00,2025-10-25 04:53:00,26.2,80.0,0.029256428075054686,0.018346073662257822
2025-10-25 04:54:01,26.160743571924947,80.08165392633774,2025-10-25 04:54:00,2025-10-25 04:54:00,26.2,80.1,0.039256428075052696,0.018346073662257822
2025-10-25 04:55:01,26.120743571924947,80.13165392633773,2025-10-25 04:55:00,2025-10-25 04:55:00,26.1,80.1,-0.020743571924946025,-0.031653926337739335
2025-10-25 04:56:01,26.140743571924947,80.27165392633773,2025-10-25 04:56:00,2025-10-25 04:56:00,26.1,80.1,-0.0407435719249456,-0.1716539263377399
2025-10-25 04:57:01,26.140743571924947,80.15165392633774,2025-10-25 04:57:00,2025-10-25 04:57:00,26.1,80.1,-0.0407435719249456,-0.05165392633774957
2025-10-25 04:58:01,26.150743571924945,80.21165392633773,2025-10-25 04:58:00,2025-10-25 04:58:00,26.1,80.1,-0.05074357192494361,-0.11165392633773763
2025-10-25 04:59:01,26.170743571924945,80.10165392633773,2025-10-25 04:59:00,2025-10-25 04:59:00,26.1,80.1,-0.07074357192494318,-0.0016539263377381985
2025-10-25 05:00:01,26.150743571924945,80.06165392633774,2025-10-25 05:00:00,2025-10-25 05:00:00,26.1,80.1,-0.05074357192494361,0.03834607366225384
2025-10-25 05:01:01,26.150743571924945,80.10165392633773,2025-10-25 05:01:00,2025-10-25 05:01:00,26.1,80.1,-0.05074357192494361,-0.0016539263377381985
2025-10-25 05:02:01,26.160743571924947,80.10165392633773,2025-10-25 05:02:00,2025-10-25 05:02:00,26.1,80.1,-0.06074357192494517,-0.0016539263377381985
2025-10-25 05:03:01,26.120743571924947,80.25165392633774,2025-10-25 05:03:00,2025-10-25 05:03:00,26.1,80.1,-0.020743571924946025,-0.15165392633774388
2025-10-25 05:04:01,26.170743571924945,80.11165392633774,2025-10-25 05:04:00,2025-10-25 05:04:00,26.1,80.1,-0.07074357192494318,-0.011653926337743314
2025-10-25 05:05:01,26.150743571924945,80.08165392633774,2025-10-25 05:05:00,2025-10-25 05:05:00,26.2,80.1,0.04925642807505426,0.018346073662257822
2025-10-25 05:06:01,26.160743571924947,80.07165392633773,2025-10-25 05:06:00,2025-10-25 05:06:00,26.1,80.1,-0.06074357192494517,0.02834607366226294
2025-10-25 05:07:01,26.150743571924945,79.98165392633774,2025-10-25 05:07:00,2025-10-25 05:07:00,26.1,80.1,-0.05074357192494361,0.11834607366225214
2025-10-25 05:08:01,26.150743571924945,80.12165392633774,2025-10-25 05:08:00,2025-10-25 05:08:00,26.1,80.1,-0.05074357192494361,-0.02165392633774843
2025-10-25 05:09:01,26.150743571924945,80.04165392633773,2025-10-25 05:09:00,2025-10-25 05:09:00,26.1,80.1,-0.05074357192494361,0.058346073662264075
2025-10-25 05:10:01,26.150743571924945,80.03165392633774,2025-10-25 05:10:00,2025-10-25 05:10:00,26.1,80.1,-0.05074357192494361,0.06834607366225498
2025-10-25 05:11:01,26.140743571924947,80.10165392633773,2025-10-25 05:11:00,2025-10-25 05:11:00,26.1,80.1,-0.0407435719249456,-0.0016539263377381985
2025-10-25 05:12:02,26.170743571924945,80.07165392633773,2025-10-25 05:12:00,2025-10-25 05:12:00,26.1,80.1,-0.07074357192494318,0.02834607366226294
2025-10-25 05:13:01,26.150743571924945,80.04165392633773,2025-10-25 05:13:00,2025-10-25 05:13:00,26.1,80.2,-0.05074357192494361,0.1583460736622726
2025-10-25 05:14:01,26.130743571924945,80.11165392633774,2025-10-25 05:14:00,2025-10-25 05:14:00,26.1,80.1,-0.030743571924944035,-0.011653926337743314
2025-10-25 05:15:02,26.130743571924945,80.20165392633774,2025-10-25 05:15:00,2025-10-25 05:15:00,26.1,80.1,-0.030743571924944035,-0.10165392633774673
2025-10-25 05:16:01,26.130743571924945,80.17165392633774,2025-10-25 05:16:00,2025-10-25 05:16:00,26.1,80.2,-0.030743571924944035,0.02834607366226294
2025-10-25 05:17:01,26.140743571924947,80.14165392633774,2025-10-25 05:17:00,2025-10-25 05:17:00,26.1,80.2,-0.0407435719249456,0.058346073662264075
2025-10-25 05:18:02,26.120743571924947,80.14165392633774,2025-10-25 05:18:00,2025-10-25 05:18:00,26.1,80.2,-0.020743571924946025,0.058346073662264075
2025-10-25 05:19:01,26.110743571924946,80.21165392633773,2025-10-25 05:19:00,2025-10-25 05:19:00,26.1,80.2,-0.010743571924944462,-0.011653926337729104
2025-10-25 05:20:01,26.120743571924947,80.33165392633774,2025-10-25 05:20:00,2025-10-25 05:20:00,26.1,80.2,-0.020743571924946025,-0.13165392633773365
2025-10-25 05:21:02,26.100743571924948,80.36165392633774,2025-10-25 05:21:00,2025-10-25 05:21:00,26.1,80.2,-0.0007435719249464512,-0.1616539263377348
2025-10-25 05:22:01,26.110743571924946,80.14165392633774,2025-10-25 05:22:00,2025-10-25 05:22:00,26.1,80.3,-0.010743571924944462,0.1583460736622584
2025-10-25 05:23:01,26.110743571924946,80.24165392633773,2025-10-25 05:23:00,2025-10-25 05:23:00,26.1,80.3,-0.010743571924944462,0.058346073662264075
2025-10-25 05:24:02,26.120743571924947,80.34165392633774,2025-10-25 05:24:00,2025-10-25 05:24:00,26.1,80.3,-0.020743571924946025,-0.04165392633774445
2025-10-25 05:25:01,26.130743571924945,80.23165392633774,2025-10-25 05:25:00,2025-10-25 05:25:00,26.1,80.3,-0.030743571924944035,0.06834607366225498
2025-10-25 05:26:01,26.120743571924947,80.30165392633774,2025-10-25 05:26:00,2025-10-25 05:26:00,26.1,80.3,-0.020743571924946025,-0.0016539263377381985
2025-10-25 05:27:02,26.150743571924945,80.09165392633774,2025-10-25 05:27:00,2025-10-25 05:27:00,26.1,80.3,-0.05074357192494361,0.20834607366225555
2025-10-25 05:28:01,26.140743571924947,80.27165392633773,2025-10-25 05:28:00,2025-10-25 05:28:00,26.1,80.3,-0.0407435719249456,0.02834607366226294
2025-10-25 05:29:01,26.140743571924947,80.21165392633773,2025-10-25 05:29:00,2025-10-25 05:29:00,26.1,80.3,-0.0407435719249456,0.08834607366226521
2025-10-25 05:30:02,26.130743571924945,80.34165392633774,2025-10-25 05:30:00,2025-10-25 05:30:00,26.1,80.4,-0.030743571924944035,0.058346073662264075
2025-10-25 05:31:01,26.140743571924947,80.24165392633773,2025-10-25 05:31:00,2025-10-25 05:31:00,26.1,80.3,-0.0407435719249456,0.058346073662264075
2025-10-25 05:32:01,26.140743571924947,80.23165392633774,2025-10-25 05:32:00,2025-10-25 05:32:00,26.1,80.3,-0.0407435719249456,0.06834607366225498
2025-10-25 05:33:02,26.120743571924947,80.27165392633773,2025-10-25 05:33:00,2025-10-25 05:33:00,26.1,80.2,-0.020743571924946025,-0.07165392633773138
2025-10-25 05:34:01,26.130743571924945,80.17165392633774,2025-10-25 05:34:00,2025-10-25 05:34:00,26.1,80.3,-0.030743571924944035,0.12834607366225725
2025-10-25 05:35:01,26.120743571924947,80.16165392633773,2025-10-25 05:35:00,2025-10-25 05:35:00,26.1,80.2,-0.020743571924946025,0.038346073662268054
2025-10-25 05:36:02,26.100743571924948,80.30165392633774,2025-10-25 05:36:00,2025-10-25 05:36:00,26.1,80.3,-0.0007435719249464512,-0.0016539263377381985
2025-10-25 05:37:01,26.090743571924946,80.39165392633774,2025-10-25 05:37:00,2025-10-25 05:37:00,26.1,80.3,0.009256428075055112,-0.09165392633774161
2025-10-25 05:38:01,26.110743571924946,80.41165392633773,2025-10-25 05:38:00,2025-10-25 05:38:00,26.1,80.3,-0.010743571924944462,-0.11165392633773763
2025-10-25 05:39:02,26.120743571924947,80.17165392633774,2025-10-25 05:39:00,2025-10-25 05:39:00,26.1,80.3,-0.020743571924946025,0.12834607366225725
2025-10-25 05:40:01,26.130743571924945,80.38165392633773,2025-10-25 05:40:00,2025-10-25 05:40:00,26.1,80.3,-0.030743571924944035,-0.0816539263377365
2025-10-25 05:41:01,26.110743571924946,80.48165392633774,2025-10-25 05:41:00,2025-10-25 05:41:00,26.1,80.4,-0.010743571924944462,-0.0816539263377365
2025-10-25 05:42:02,26.120743571924947,80.31165392633774,2025-10-25 05:42:00,2025-10-25 05:42:00,26.1,80.3,-0.020743571924946025,-0.011653926337743314
2025-10-25 05:43:01,26.120743571924947,80.39165392633774,2025-10-25 05:43:00,2025-10-25 05:43:00,26.1,80.3,-0.020743571924946025,-0.09165392633774161
2025-10-25 05:44:01,26.120743571924947,80.45165392633774,2025-10-25 05:44:00,2025-10-25 05:44:00,26.1,80.4,-0.020743571924946025,-0.051653926337735356
2025-10-25 05:45:02,26.140743571924947,80.44165392633774,2025-10-25 05:45:00,2025-10-25 05:45:00,26.1,80.4,-0.0407435719249456,-0.04165392633773024
2025-10-25 05:46:01,26.120743571924947,80.38165392633773,2025-10-25 05:46:00,2025-10-25 05:46:00,26.1,80.4,-0.020743571924946025,0.018346073662272033
2025-10-25 05:47:01,26.120743571924947,80.37165392633774,2025-10-25 05:47:00,2025-10-25 05:47:00,26.1,80.4,-0.020743571924946025,0.02834607366226294
2025-10-25 05:48:02,26.080743571924945,80.46165392633773,2025-10-25 05:48:00,2025-10-25 05:48:00,26.1,80.4,0.019256428075056675,-0.06165392633772626
2025-10-25 05:49:01,26.100743571924948,80.47165392633774,2025-10-25 05:49:00,2025-10-25 05:49:00,26.1,80.4,-0.0007435719249464512,-0.07165392633773138
2025-10-25 05:50:01,26.110743571924946,80.63165392633773,2025-10-25 05:50:00,2025-10-25 05:50:00,26.1,80.5,-0.010743571924944462,-0.13165392633773365
2025-10-25 05:51:02,26.110743571924946,80.41165392633773,2025-10-25 05:51:00,2025-10-25 05:51:00,26.1,80.5,-0.010743571924944462,0.08834607366226521
2025-10-25 05:52:01,26.130743571924945,80.44165392633774,2025-10-25 05:52:00,2025-10-25 05:52:00,26.1,80.5,-0.030743571924944035,0.058346073662264075
2025-10-25 05:53:01,26.130743571924945,80.40165392633774,2025-10-25 05:53:00,2025-10-25 05:53:00,26.1,80.4,-0.030743571924944035,-0.0016539263377381985
2025-10-25 05:54:02,26.130743571924945,80.39165392633774,2025-10-25 05:54:00,2025-10-25 05:54:00,26.1,80.5,-0.030743571924944035,0.10834607366226123
2025-10-25 05:55:01,26.120743571924947,80.38165392633773,2025-10-25 05:55:00,2025-10-25 05:55:00,26.1,80.5,-0.020743571924946025,0.11834607366226635
2025-10-25 05:56:01,26.120743571924947,80.40165392633774,2025-10-25 05:56:00,2025-10-25 05:56:00,26.1,80.4,-0.020743571924946025,-0.0016539263377381985
2025-10-25 05:57:02,26.120743571924947,80.48165392633774,2025-10-25 05:57:00,2025-10-25 05:57:00,26.1,80.4,-0.020743571924946025,-0.0816539263377365
2025-10-25 05:58:01,26.100743571924948,80.62165392633774,2025-10-25 05:58:00,2025-10-25 05:58:00,26.1,80.6,-0.0007435719249464512,-0.02165392633774843
2025-10-25 05:59:01,26.110743571924946,80.36165392633774,2025-10-25 05:59:00,2025-10-25 05:59:00,26.1,80.4,-0.010743571924944462,0.038346073662268054
2025-10-25 06:00:02,26.100743571924948,80.49165392633773,2025-10-25 06:00:00,2025-10-25 06:00:00,26.1,80.4,-0.0007435719249464512,-0.0916539263377274
2025-10-25 06:01:01,26.110743571924946,80.53165392633774,2025-10-25 06:01:00,2025-10-25 06:01:00,26.1,80.5,-0.010743571924944462,-0.031653926337739335
2025-10-25 06:02:01,26.110743571924946,80.64165392633774,2025-10-25 06:02:00,2025-10-25 06:02:00,26.1,80.6,-0.010743571924944462,-0.04165392633774445
2025-10-25 06:03:02,26.140743571924947,80.56165392633774,2025-10-25 06:03:00,2025-10-25 06:03:00,26.1,80.6,-0.0407435719249456,0.03834607366225384
2025-10-25 06:04:01,26.140743571924947,80.54165392633773,2025-10-25 06:04:00,2025-10-25 06:04:00,26.1,80.6,-0.0407435719249456,0.058346073662264075
2025-10-25 06:05:01,26.130743571924945,80.51165392633774,2025-10-25 06:05:00,2025-10-25 06:05:00,26.1,80.5,-0.030743571924944035,-0.011653926337743314
2025-10-25 06:06:02,26.130743571924945,80.48165392633774,2025-10-25 06:06:00,2025-10-25 06:06:00,26.1,80.5,-0.030743571924944035,0.018346073662257822
2025-10-25 06:07:01,26.130743571924945,80.49165392633773,2025-10-25 06:07:00,2025-10-25 06:07:00,26.1,80.5,-0.030743571924944035,0.008346073662266917
2025-10-25 06:08:01,26.100743571924948,80.55165392633774,2025-10-25 06:08:00,2025-10-25 06:08:00,26.1,80.5,-0.0007435719249464512,-0.051653926337735356
2025-10-25 06:09:02,26.130743571924945,80.70165392633774,2025-10-25 06:09:00,2025-10-25 06:09:00,26.1,80.6,-0.030743571924944035,-0.10165392633774673
2025-10-25 06:10:01,26.160743571924947,80.58165392633774,2025-10-25 06:10:00,2025-10-25 06:10:00,26.1,80.6,-0.06074357192494517,0.018346073662257822
2025-10-25 06:11:01,26.150743571924945,80.64165392633774,2025-10-25 06:11:00,2025-10-25 06:11:00,26.1,80.7,-0.05074357192494361,0.058346073662264075
2025-10-25 06:12:02,26.120743571924947,80.69165392633774,2025-10-25 06:12:00,2025-10-25 06:12:00,26.1,80.6,-0.020743571924946025,-0.09165392633774161
2025-10-25 06:13:01,26.140743571924947,80.49165392633773,2025-10-25 06:13:00,2025-10-25 06:13:00,26.1,80.5,-0.0407435719249456,0.008346073662266917
2025-10-25 06:14:01,26.100743571924948,80.77165392633773,2025-10-25 06:14:00,2025-10-25 06:14:00,26.1,80.7,-0.0007435719249464512,-0.07165392633773138
2025-10-25 06:15:02,26.140743571924947,80.57165392633773,2025-10-25 06:15:00,2025-10-25 06:15:00,26.1,80.6,-0.0407435719249456,0.02834607366226294
2025-10-25 06:16:01,26.160743571924947,80.54165392633773,2025-10-25 06:16:00,2025-10-25 06:16:00,26.1,80.6,-0.06074357192494517,0.058346073662264075
2025-10-25 06:17:01,26.150743571924945,80.57165392633773,2025-10-25 06:17:00,2025-10-25 06:17:00,26.1,80.6,-0.05074357192494361,0.02834607366226294
